StateCode,DateTime,PowerStationName,NonSchedule,Schedule,ChartShowingScheduleValue,ChartShowingNonScheduleValue,TypeOfGeneration,fetched_at
HP,2021-06-03,BHAKRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,CHAMERA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,BASPA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,RAMPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,KOLDAM HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,DEHAR,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,I A ENERGY (IA HEPL),,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-03,NAPP,,,,,Nuclear,2024-03-15 16:58:28
HP,2021-06-03,RAPPC,,,,,Nuclear,2024-03-15 16:58:28
HP,2021-06-03,ANTA (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-03,THIROT,,,,,,2024-03-15 16:58:28
HP,2021-06-03,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,RIHAND STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,DADRI (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-03,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,ANTA (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-03,AURAIYA (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-03,TANDA-II,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,UNCHAHAR-IV,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,DADRI-II TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-03,DADRI (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-03,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-03,DADRI (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-03,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-03,ANTA (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-03,ANTANTPC,,,,,Gas,2024-03-15 16:58:28
HP,2021-06-06,ANDHRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,BAIRASIUL HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,BANER,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,BASSI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,BHABA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,BINWA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,GAJ,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,GANVI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,GIRI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,KHAULI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,LARJI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,MICRO,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,PARBATI-III,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,PONG,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,SALAL HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,URI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,BHAKRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,CHAMERA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,BASPA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,RAMPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,KOLDAM HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,DEHAR,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,I A ENERGY (IA HEPL),,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-06,NAPP,,,,,Nuclear,2024-03-15 16:58:28
HP,2021-06-06,RAPPC,,,,,Nuclear,2024-03-15 16:58:28
HP,2021-06-06,ANTA (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-06,THIROT,,,,,,2024-03-15 16:58:28
HP,2021-06-06,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,RIHAND STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,DADRI (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-06,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,ANTA (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-06,AURAIYA (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-06,TANDA-II,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,UNCHAHAR-IV,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,DADRI-II TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-06,DADRI (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-06,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-06,DADRI (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-06,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-06,ANTA (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-06,ANTANTPC,,,,,Gas,2024-03-15 16:58:28
HP,2021-06-08,ANDHRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,BAIRASIUL HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,BANER,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,BASSI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,BHABA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,BINWA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,GAJ,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,GANVI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,GIRI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,KHAULI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,LARJI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,MICRO,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,PARBATI-III,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,PONG,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,SALAL HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,URI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,BHAKRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,CHAMERA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,BASPA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,RAMPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,KOLDAM HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,DEHAR,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,I A ENERGY (IA HEPL),,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-08,NAPP,,,,,Nuclear,2024-03-15 16:58:28
HP,2021-06-08,RAPPC,,,,,Nuclear,2024-03-15 16:58:28
HP,2021-06-08,ANTA (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-08,THIROT,,,,,,2024-03-15 16:58:28
HP,2021-06-08,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,RIHAND STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,DADRI (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-08,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,ANTA (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-08,AURAIYA (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-08,TANDA-II,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,UNCHAHAR-IV,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,DADRI-II TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-08,DADRI (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-08,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-08,DADRI (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-08,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-08,ANTA (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-08,ANTANTPC,,,,,Gas,2024-03-15 16:58:28
HP,2021-06-01,ANDHRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,BAIRASIUL HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,BANER,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,BASSI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,BHABA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,BINWA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,GAJ,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,GANVI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,GIRI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,KHAULI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,LARJI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,MICRO,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,PARBATI-III,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,PONG,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,SALAL HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,URI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,BHAKRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,CHAMERA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,BASPA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,RAMPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,KOLDAM HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,DEHAR,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,I A ENERGY (IA HEPL),,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-01,NAPP,,,,,Nuclear,2024-03-15 16:58:28
HP,2021-06-01,RAPPC,,,,,Nuclear,2024-03-15 16:58:28
HP,2021-06-01,ANTA (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-01,THIROT,,,,,,2024-03-15 16:58:28
HP,2021-06-01,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,RIHAND STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,DADRI (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-01,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,ANTA (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-01,AURAIYA (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-01,TANDA-II,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,UNCHAHAR-IV,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,DADRI-II TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-01,DADRI (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-01,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-01,DADRI (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-01,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-01,ANTA (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-01,ANTANTPC,,,,,Gas,2024-03-15 16:58:28
HP,2021-06-11,ANDHRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,BAIRASIUL HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,BANER,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,BASSI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,BHABA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,BINWA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,GAJ,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,GANVI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,GIRI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,KHAULI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,LARJI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,MICRO,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,PARBATI-III,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,PONG,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,SALAL HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,URI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,BHAKRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,CHAMERA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,BASPA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,RAMPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,KOLDAM HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,DEHAR,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,I A ENERGY (IA HEPL),,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-11,NAPP,,,,,Nuclear,2024-03-15 16:58:28
HP,2021-06-11,RAPPC,,,,,Nuclear,2024-03-15 16:58:28
HP,2021-06-11,ANTA (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-11,THIROT,,,,,,2024-03-15 16:58:28
HP,2021-06-11,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,RIHAND STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,DADRI (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-11,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,ANTA (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-11,AURAIYA (GAS),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-11,TANDA-II,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,UNCHAHAR-IV,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,DADRI-II TPS,,,,,Thermal,2024-03-15 16:58:28
HP,2021-06-11,DADRI (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-11,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-11,DADRI (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-11,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-11,ANTA (LIQUID),,,,,Gas,2024-03-15 16:58:28
HP,2021-06-11,ANTANTPC,,,,,Gas,2024-03-15 16:58:28
HP,2021-06-10,ANDHRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,BAIRASIUL HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,BANER,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,BASSI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,BHABA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,BINWA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,GAJ,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,GANVI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,GIRI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,KHAULI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,LARJI,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,MICRO,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,PARBATI-III,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,PONG,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,SALAL HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,URI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,BHAKRA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,CHAMERA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,BASPA,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,RAMPUR HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,KOLDAM HEP,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,DEHAR,,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,I A ENERGY (IA HEPL),,,,,Hydro,2024-03-15 16:58:28
HP,2021-06-10,NAPP,,,,,Nuclear,2024-03-15 16:58:28
