StateCode,DateTime,PowerStationName,NonSchedule,Schedule,ChartShowingScheduleValue,ChartShowingNonScheduleValue,TypeOfGeneration,fetched_at
DL,2021-06-01,SEWA-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-01,DULHASTI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-01,NAPP,,,,,Nuclear,2024-03-15 16:58:22
DL,2021-06-01,RAPPC,,,,,Nuclear,2024-03-15 16:58:22
DL,2021-06-01,SASAN UMPP,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,RIHAND STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,DADRI (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,ANTA (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,ANTANTPC,,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,AURAIYA (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,KAHALGAON - I,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,MAITHON POWER LIMITED (MPL),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,"PRAGATI POWER STATION - III, (BAWANA)",,,,,,2024-03-15 16:58:22
DL,2021-06-01,CHANDRAPURA THERMAL POWER STATION (CTPS),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,FARAKKA,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,DADRI TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,DADRI-II TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,JHAJJAR,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,GAS TURBINE POWER STATION (GTPS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,BADARPUR THERMAL POWER STATION (BTPS),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,PRAGATI POWER STATION - I,,,,,,2024-03-15 16:58:22
DL,2021-06-01,DADRI (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,ANTA (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,DADRI (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,ANTA (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-01,RAJGHAT POWER HOUSE,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-01,RITHALA,,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,DELHI SOLID WASTE TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-02,TIMAPUR OKHLA WASTE TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-02,EAST DELHI WAST TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-02,SALAL HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,BAIRASIUL HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,URI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,CHAMERA HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,PARBATI-III,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,TEHRI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,TALA,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,URI-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,KOTESHWAR,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,SEWA-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,DULHASTI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-02,NAPP,,,,,Nuclear,2024-03-15 16:58:22
DL,2021-06-02,RAPPC,,,,,Nuclear,2024-03-15 16:58:22
DL,2021-06-02,SASAN UMPP,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,RIHAND STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,DADRI (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,ANTA (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,ANTANTPC,,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,AURAIYA (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,KAHALGAON - I,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,MAITHON POWER LIMITED (MPL),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,"PRAGATI POWER STATION - III, (BAWANA)",,,,,,2024-03-15 16:58:22
DL,2021-06-02,CHANDRAPURA THERMAL POWER STATION (CTPS),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,FARAKKA,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,DADRI TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,DADRI-II TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,JHAJJAR,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,GAS TURBINE POWER STATION (GTPS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,BADARPUR THERMAL POWER STATION (BTPS),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,PRAGATI POWER STATION - I,,,,,,2024-03-15 16:58:22
DL,2021-06-02,DADRI (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,ANTA (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,DADRI (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,ANTA (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-02,RAJGHAT POWER HOUSE,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-02,RITHALA,,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,DELHI SOLID WASTE TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-03,TIMAPUR OKHLA WASTE TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-03,EAST DELHI WAST TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-03,SALAL HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,BAIRASIUL HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,URI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,CHAMERA HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,PARBATI-III,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,TEHRI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,TALA,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,URI-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,KOTESHWAR,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,SEWA-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,DULHASTI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-03,NAPP,,,,,Nuclear,2024-03-15 16:58:22
DL,2021-06-03,RAPPC,,,,,Nuclear,2024-03-15 16:58:22
DL,2021-06-03,SASAN UMPP,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,RIHAND STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,DADRI (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,ANTA (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,ANTANTPC,,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,AURAIYA (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,KAHALGAON - I,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,MAITHON POWER LIMITED (MPL),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,"PRAGATI POWER STATION - III, (BAWANA)",,,,,,2024-03-15 16:58:22
DL,2021-06-03,CHANDRAPURA THERMAL POWER STATION (CTPS),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,FARAKKA,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,DADRI TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,DADRI-II TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,JHAJJAR,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,GAS TURBINE POWER STATION (GTPS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,BADARPUR THERMAL POWER STATION (BTPS),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,PRAGATI POWER STATION - I,,,,,,2024-03-15 16:58:22
DL,2021-06-03,DADRI (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,ANTA (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,DADRI (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,ANTA (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-03,RAJGHAT POWER HOUSE,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-03,RITHALA,,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,DELHI SOLID WASTE TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-05,TIMAPUR OKHLA WASTE TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-05,EAST DELHI WAST TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-05,SALAL HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,BAIRASIUL HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,URI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,CHAMERA HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,PARBATI-III,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,TEHRI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,TALA,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,URI-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,KOTESHWAR,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,SEWA-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,DULHASTI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-05,NAPP,,,,,Nuclear,2024-03-15 16:58:22
DL,2021-06-05,RAPPC,,,,,Nuclear,2024-03-15 16:58:22
DL,2021-06-05,SASAN UMPP,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,RIHAND STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,DADRI (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,ANTA (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,ANTANTPC,,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,AURAIYA (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,KAHALGAON - I,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,MAITHON POWER LIMITED (MPL),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,"PRAGATI POWER STATION - III, (BAWANA)",,,,,,2024-03-15 16:58:22
DL,2021-06-05,CHANDRAPURA THERMAL POWER STATION (CTPS),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,FARAKKA,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,DADRI TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,DADRI-II TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,JHAJJAR,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,GAS TURBINE POWER STATION (GTPS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,BADARPUR THERMAL POWER STATION (BTPS),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,PRAGATI POWER STATION - I,,,,,,2024-03-15 16:58:22
DL,2021-06-05,DADRI (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,ANTA (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,DADRI (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,ANTA (LIQUID),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-05,RAJGHAT POWER HOUSE,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-05,RITHALA,,,,,Gas,2024-03-15 16:58:22
DL,2021-06-06,DELHI SOLID WASTE TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-06,TIMAPUR OKHLA WASTE TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-06,EAST DELHI WAST TO ENERGY PLANT,,,,,Renewable,2024-03-15 16:58:22
DL,2021-06-06,SALAL HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,BAIRASIUL HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,URI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,CHAMERA HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,PARBATI-III,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,TEHRI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,TALA,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,URI-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,KOTESHWAR,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,SEWA-II HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,DULHASTI HEP,,,,,Hydro,2024-03-15 16:58:22
DL,2021-06-06,NAPP,,,,,Nuclear,2024-03-15 16:58:22
DL,2021-06-06,RAPPC,,,,,Nuclear,2024-03-15 16:58:22
DL,2021-06-06,SASAN UMPP,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,RIHAND STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,DADRI (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-06,ANTA (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-06,ANTANTPC,,,,,Gas,2024-03-15 16:58:22
DL,2021-06-06,AURAIYA (GAS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-06,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,KAHALGAON - I,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,MAITHON POWER LIMITED (MPL),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,"PRAGATI POWER STATION - III, (BAWANA)",,,,,,2024-03-15 16:58:22
DL,2021-06-06,CHANDRAPURA THERMAL POWER STATION (CTPS),,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,FARAKKA,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,DADRI TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,DADRI-II TPS,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,JHAJJAR,,,,,Thermal,2024-03-15 16:58:22
DL,2021-06-06,GAS TURBINE POWER STATION (GTPS),,,,,Gas,2024-03-15 16:58:22
DL,2021-06-06,BADARPUR THERMAL POWER STATION (BTPS),,,,,Thermal,2024-03-15 16:58:22
