StateCode,DateTime,PowerStationName,NonSchedule,Schedule,ChartShowingScheduleValue,ChartShowingNonScheduleValue,TypeOfGeneration,fetched_at
KRT,2021-06-04,KAIGA 1&2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-04,KAIGA 3 & 4,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-04,KKNPP UNIT-2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-04,"NPCIL,KKNPP",,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-04,TALCHER STPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,NLC TPS I- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,NLC TPS II- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,RAMAGUNDAM STPS STG-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,KODERMA (DVC),,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,RAMAGUNDAM STPS STG-1&2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,BTPS-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,NLC TPS II- STG I,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,NLC TPS II- STG II,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,BTPS-1,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,UPCL,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,BTPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,RTPS 1 TO 7,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,RTPS 8,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,YERAMARUS TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,SIMHADRI STPS 2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,VALLUR (NTECL) STPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,KUDGI STPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,NTPL (NLC TAMILDANU POWER LIMI,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,WIND,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,SOLAR ,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,OTHERS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-04,TB DAM SHARE,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-09,LINGANAMAKKI (LDPH),,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,SHARAVATHY,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,NAGJHARI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,SUPA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,MUNIRABAD,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,SHIMSHAPURA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,SHIVASAMUDRAM,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,KODASALLI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,"MGHE, JOGFALLS",,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,MANI DAM POWER HOUSE (MDPH),,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,VARAHI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,GERUSOPPA P H,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,KADRA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-09,GHATAPRABHA,,,,,Hydro,2024-03-15 16:58:33
