StateCode,DateTime,PowerStationName,NonSchedule,Schedule,ChartShowingScheduleValue,ChartShowingNonScheduleValue,TypeOfGeneration,fetched_at
GJT,2021-06-01,DHUVARAN CCPP-I (GSECL) ON GAIL(APM),,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,DHUVARAN CCPP-II (GSECL) ON GAIL(APM),,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,VSTPS 4,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,VSTPS 3,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,VTPS 2,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,VSTPS-5,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,VTPS 1,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,CGPL MUNDRA UMPP,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,DHUVARAN CCPP I ON ONGC WO,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,DHUVARAN CCPP II ON ONGC WO,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,TSTPS I_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,GANDHAR ,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,KAWAS GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,GAN_NAPM,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,KAWAS NAPM,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,KSTPPII_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,KSTPP I_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,LSTPP_WR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,GIPCL-I ON GAS - APM,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,TANDA II_NR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,GADARWARA-I,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,FSRPS I_II_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,ESSAR POWER GUJ,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,MAUDA-I,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,FSTPSIII_ER,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,KHTPP_WR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,KLTPS 4,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,BECL,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,UNCHAHAR I_NR,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,MAUDA-II,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,GSEG II HIGH SEAGAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,GPPC HIGH SEA GAS,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,KLTPS 1-3,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,UTPS 6,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,WTPS 8,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,UTPS 4,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,GSEGH HIGH SEA,,,,,Gas,2024-03-15 16:58:24
GJT,2021-06-01,STPS 3&4,,,,,Thermal,2024-03-15 16:58:24
GJT,2021-06-01,AMGEN DEF,,,,,Thermal,2024-03-15 16:58:24
