StateCode,DateTime,PowerStationName,NonSchedule,Schedule,ChartShowingScheduleValue,ChartShowingNonScheduleValue,TypeOfGeneration,fetched_at
UTK,2021-06-01,KOTESHWAR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-01,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-01,SEWA-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-01,KOLDAM HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-01,URI-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-01,TEHRI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-01,PARBATI-III,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-01,DULHASTI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-01,BHILANGANA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-01,ALAKNANDA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-01,NAPP,,,,,Nuclear,2024-03-15 16:59:02
UTK,2021-06-01,RAPPC,,,,,Nuclear,2024-03-15 16:59:02
UTK,2021-06-01,SASAN UMPP,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,RIHAND STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,KSTPPII_ER,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,ANTA (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,AURAIYA (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,JHAJJAR,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,DADRI-II TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,DADRI (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,GAMMA,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,ANTA (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,SEPL,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,DADRI (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,DADRI (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,ANTA (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,ANTANTPC,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-01,TRN ENERGY PVT. LTD.,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-01,UNCHAHAR4,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,SOLAR,,,,,Renewable,2024-03-15 16:59:02
UTK,2021-06-02,CHIBRO,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,CHILLA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,KHODRI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,KULHAL,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,SALAL HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,DHAKRANI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,MANERI BHALI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,DHALIPUR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,DHARASU,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,URI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,KHATIMA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,CHAMERA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,PATHRI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,RAMPUR HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,MOHAMMADPUR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,KOTESHWAR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,SEWA-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,KOLDAM HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,URI-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,TEHRI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,PARBATI-III,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,DULHASTI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,BHILANGANA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,ALAKNANDA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-02,NAPP,,,,,Nuclear,2024-03-15 16:59:02
UTK,2021-06-02,RAPPC,,,,,Nuclear,2024-03-15 16:59:02
UTK,2021-06-02,SASAN UMPP,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,RIHAND STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,KSTPPII_ER,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,ANTA (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,AURAIYA (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,JHAJJAR,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,DADRI-II TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,DADRI (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,GAMMA,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,ANTA (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,SEPL,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,DADRI (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,DADRI (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,ANTA (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,ANTANTPC,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-02,TRN ENERGY PVT. LTD.,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-02,UNCHAHAR4,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,SOLAR,,,,,Renewable,2024-03-15 16:59:02
UTK,2021-06-04,CHIBRO,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,CHILLA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,KHODRI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,KULHAL,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,SALAL HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,DHAKRANI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,MANERI BHALI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,DHALIPUR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,DHARASU,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,URI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,KHATIMA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,CHAMERA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,PATHRI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,RAMPUR HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,MOHAMMADPUR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,KOTESHWAR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,SEWA-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,KOLDAM HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,URI-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,TEHRI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,PARBATI-III,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,DULHASTI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,BHILANGANA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,ALAKNANDA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-04,NAPP,,,,,Nuclear,2024-03-15 16:59:02
UTK,2021-06-04,RAPPC,,,,,Nuclear,2024-03-15 16:59:02
UTK,2021-06-04,SASAN UMPP,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,RIHAND STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,KSTPPII_ER,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,ANTA (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,AURAIYA (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,JHAJJAR,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,DADRI-II TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,DADRI (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,GAMMA,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,ANTA (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,SEPL,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,DADRI (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,DADRI (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,ANTA (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,ANTANTPC,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-04,TRN ENERGY PVT. LTD.,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-04,UNCHAHAR4,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,SOLAR,,,,,Renewable,2024-03-15 16:59:02
UTK,2021-06-05,CHIBRO,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,CHILLA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,KHODRI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,KULHAL,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,SALAL HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,DHAKRANI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,MANERI BHALI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,DHALIPUR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,DHARASU,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,URI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,KHATIMA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,CHAMERA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,PATHRI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,RAMPUR HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,MOHAMMADPUR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,KOTESHWAR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,SEWA-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,KOLDAM HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,URI-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,TEHRI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,PARBATI-III,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,DULHASTI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,BHILANGANA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,ALAKNANDA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-05,NAPP,,,,,Nuclear,2024-03-15 16:59:02
UTK,2021-06-05,RAPPC,,,,,Nuclear,2024-03-15 16:59:02
UTK,2021-06-05,SASAN UMPP,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,RIHAND STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,KSTPPII_ER,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,ANTA (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,AURAIYA (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,UNCHAHAR-III TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,JHAJJAR,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,DADRI-II TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,DADRI (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,GAMMA,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,ANTA (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,SEPL,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,DADRI (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,AURAIYA (RLNG),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,DADRI (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,ANTA (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,AURAIYA (LIQUID),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,ANTANTPC,,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-05,TRN ENERGY PVT. LTD.,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-05,UNCHAHAR4,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-06,SOLAR,,,,,Renewable,2024-03-15 16:59:02
UTK,2021-06-06,CHIBRO,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,CHILLA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,KHODRI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,KULHAL,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,SALAL HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,DHAKRANI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,MANERI BHALI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,DHALIPUR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,DHARASU,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,URI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,KHATIMA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,CHAMERA-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,CHAMERA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,NATHPA JHAKRI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,PATHRI,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,DHAULIGANGA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,TANAKPUR HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,RAMPUR HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,MOHAMMADPUR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,KOTESHWAR,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,CHAMERA-III HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,SEWA-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,KOLDAM HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,URI-II HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,TEHRI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,PARBATI-III,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,DULHASTI HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,BHILANGANA,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,ALAKNANDA HEP,,,,,Hydro,2024-03-15 16:59:02
UTK,2021-06-06,NAPP,,,,,Nuclear,2024-03-15 16:59:02
UTK,2021-06-06,RAPPC,,,,,Nuclear,2024-03-15 16:59:02
UTK,2021-06-06,SASAN UMPP,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-06,RIHAND-II STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-06,RIHAND STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-06,RIHAND-III STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-06,SINGRAULI STPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-06,KSTPPII_ER,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-06,ANTA (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-06,AURAIYA (GAS),,,,,Gas,2024-03-15 16:59:02
UTK,2021-06-06,UNCHAHAR-I TPS,,,,,Thermal,2024-03-15 16:59:02
UTK,2021-06-06,UNCHAHAR-II TPS,,,,,Thermal,2024-03-15 16:59:02
